sponsor_id,creator_id,rating
50156.0,983075.0,2419758.6
50156.0,128529.0,2717738.0000000005
50156.0,839890.0,1636707.7
50156.0,454469.0,2270431.5
50156.0,727306.0,1982659.0
50156.0,888490.0,2461106.100000001
50156.0,192338.0,1178685.7000000002
50156.0,767654.0,3022516.7000000007
50156.0,768837.0,1619595.7000000002
50156.0,800479.0,2086407.3
50156.0,220951.0,1796097.3
50156.0,307670.0,2009129.8
50156.0,638560.0,2091429.5
50156.0,882931.0,1467415.4
50156.0,514876.0,1318399.5000000002
50156.0,652664.0,1741452.3
50156.0,106345.0,1824094.1
50156.0,659078.0,2280342.7
50156.0,968737.0,1089757.3000000005
50156.0,366204.0,1426646.3
50156.0,956026.0,1760002.7
50156.0,893962.0,2597670.5000000005
50156.0,633460.0,2240397.4000000004
50156.0,954335.0,1211499.2
50156.0,103582.0,2174203.7
50156.0,988708.0,1426203.1
50156.0,846104.0,1498060.8
50156.0,160800.0,1378654.7
50156.0,472234.0,1837658.1
50156.0,661685.0,1540763.2
50156.0,545993.0,1468318.2000000002
50156.0,949690.0,1363362.4
50156.0,310234.0,1274732.1
50156.0,496529.0,1900665.7
50156.0,669955.0,1693939.1000000003
50156.0,791024.0,1904633.5
50156.0,511475.0,1821822.8
50156.0,917491.0,1586488.4
50156.0,185588.0,1957215.9
50156.0,961412.0,1825454.8
50156.0,139238.0,1770507.2000000002
50156.0,844632.0,1261398.9
49716.0,913584.0,1231904.0
49716.0,400825.0,1276217.8
49716.0,231857.0,1497832.0
49716.0,264256.0,1289521.7
49716.0,518681.0,1641482.8
49716.0,388065.0,841254.6000000001
49716.0,335826.0,1618212.8
49716.0,312169.0,1732625.5000000002
49716.0,501782.0,1428183.9
49716.0,621847.0,1611109.3
49716.0,306774.0,1689132.5
49716.0,250563.0,703579.6000000001
49716.0,927688.0,1238757.2
49716.0,710942.0,2487840.2
49716.0,751643.0,1032854.8
49716.0,278242.0,1935460.5
49716.0,467743.0,1647689.2000000002
49716.0,462959.0,1539126.8
49716.0,449381.0,1937093.3
49716.0,925492.0,1539578.8
49716.0,685901.0,2158029.7
49716.0,131666.0,2347857.100000001
49716.0,588457.0,2261660.2
49716.0,160838.0,1730504.4
49716.0,118801.0,1409137.1
49716.0,635803.0,2101596.4
49716.0,594537.0,1635139.8000000005
49716.0,585561.0,1461808.6
49716.0,717069.0,2124858.3000000003
49716.0,721187.0,1439896.1
49716.0,367069.0,1630835.6
49716.0,250265.0,1014449.1
49716.0,246518.0,2461608.1
49716.0,356880.0,1254224.9
49716.0,936215.0,1811079.4
49716.0,264489.0,1785324.5000000002
49716.0,970175.0,1763950.6
49716.0,894159.0,1269541.9
49716.0,175320.0,1786573.8000000005
49716.0,791320.0,1976370.3
49716.0,409734.0,1853990.7
49716.0,855205.0,1711445.8
49716.0,194453.0,1410806.0
49716.0,778531.0,895828.8
49716.0,167941.0,2418321.7
49716.0,647660.0,1530793.7
49716.0,489400.0,2054344.4
49716.0,818792.0,2246054.7
49716.0,103473.0,1226317.4
49716.0,708330.0,2048989.1000000003
49716.0,480472.0,2157156.0
49716.0,356481.0,1980886.2
49716.0,980287.0,1470516.6
49716.0,507369.0,2471139.3
49716.0,782685.0,1459269.2
49716.0,958477.0,1728822.1
49716.0,225315.0,1501221.9
49716.0,797462.0,1713718.1
49716.0,480505.0,1466227.7000000002
49716.0,855554.0,2595315.8
49716.0,782038.0,1972726.2
49716.0,844472.0,2161860.4
49716.0,914389.0,1653832.5000000002
49716.0,481844.0,1989679.3
49716.0,305026.0,1746384.8
49716.0,728819.0,1951748.0
49716.0,821871.0,1428309.1
49716.0,544561.0,2374359.2
49716.0,131870.0,2239761.4
49716.0,831642.0,1922042.3
49716.0,309179.0,2065802.0
49716.0,336850.0,2228450.6
49716.0,589187.0,1002527.4
49716.0,803187.0,2237803.7
49716.0,455253.0,1590778.3
49716.0,733313.0,1745476.4
49716.0,930779.0,1534574.5
49716.0,911349.0,1223169.7
49716.0,389605.0,1019110.3
49716.0,354947.0,1950272.5
49716.0,628209.0,1907338.7
49716.0,294816.0,1836155.0
49716.0,605140.0,1546839.1
49716.0,967394.0,1639008.2000000002
49716.0,584162.0,2708107.3000000003
49716.0,193689.0,1798560.4
49716.0,318118.0,2392253.6
49716.0,297697.0,2161988.7
49716.0,143953.0,1801602.0
49716.0,733359.0,1967574.1
49716.0,502623.0,2558127.8000000003
49716.0,546694.0,1729592.8000000005
49716.0,165545.0,1060707.5
49716.0,134874.0,1751097.5000000002
49716.0,443704.0,1324853.4
49716.0,228902.0,1294791.4999999998
49716.0,871568.0,2198127.5
49716.0,415428.0,1772703.2
49716.0,880506.0,2511170.9
49716.0,356106.0,845331.3
49716.0,768837.0,1619620.5000000002
49716.0,266362.0,2465769.9
49716.0,800479.0,2086426.3
49716.0,220951.0,1796161.7
49716.0,307670.0,2009201.6
49716.0,638560.0,2091401.9
49716.0,882931.0,1467460.0
49716.0,106345.0,1824062.7
49716.0,968737.0,1089662.3000000005
49716.0,366204.0,1426702.3
49716.0,200401.0,2180015.8
49716.0,527807.0,2257609.1
49716.0,893962.0,2597654.100000001
49716.0,954335.0,1211475.2
49716.0,715314.0,1980599.7
49716.0,988708.0,1426182.1
49716.0,320044.0,1858918.8000000005
49716.0,472234.0,1837630.3000000005
49716.0,884416.0,1729961.5
49716.0,310234.0,1274656.7
49716.0,669955.0,1693886.3
49716.0,972993.0,1683391.7000000002
49716.0,917491.0,1586485.0
49716.0,844632.0,1261395.1
34334.0,257111.0,2270200.9000000004
34334.0,684335.0,2200297.4000000004
34334.0,758278.0,1672179.3
34334.0,200444.0,1731882.7000000002
34334.0,211599.0,1685626.1000000003
34334.0,343070.0,1859750.1
34334.0,651411.0,1420626.3
34334.0,902050.0,1869864.8
34334.0,259276.0,2242679.2
34334.0,100709.0,1937605.0
34334.0,752560.0,2301055.2
34334.0,575470.0,2036841.4
34334.0,954264.0,2170993.5
34334.0,490524.0,2831490.6
34334.0,828828.0,1438758.6
34334.0,361573.0,2106522.7
34334.0,400195.0,1594263.3000000005
34334.0,609560.0,1466435.6
34334.0,840276.0,1332170.4
34334.0,760107.0,2113716.1
34334.0,416299.0,2037280.2
34334.0,722570.0,1174307.8
34334.0,212703.0,1524593.3
34334.0,230235.0,475822.9
34334.0,446803.0,2267547.9
34334.0,958982.0,1987013.8
34334.0,760439.0,1118343.9
34334.0,835286.0,1742927.7000000002
34334.0,447302.0,1814095.3
34334.0,525832.0,1611913.9
34334.0,434652.0,1717472.8000000005
34334.0,457138.0,2078024.7
34334.0,895056.0,1928960.1000000003
34334.0,616399.0,2098283.3
34334.0,392157.0,1643177.6000000003
34334.0,296865.0,2047323.1
34334.0,263289.0,1346399.6
34334.0,609181.0,1303756.4
34334.0,375207.0,1992960.7
34334.0,893254.0,1723394.1
34334.0,597231.0,1259317.9
34334.0,295333.0,1382369.1
34334.0,979976.0,2526261.6
34334.0,485005.0,2179363.9
34334.0,794825.0,1564669.2000000002
34334.0,123139.0,2535723.0
34334.0,667644.0,1510552.2000000002
34334.0,344903.0,1347924.3000000005
34334.0,423549.0,2846719.2
34334.0,529288.0,1132266.4
34334.0,758495.0,1732171.8000000005
34334.0,954935.0,1563774.4
34334.0,975094.0,1303285.2999999998
34334.0,569850.0,1031733.7
34334.0,396578.0,2047540.0
34334.0,574078.0,2154072.4000000004
34334.0,367438.0,1692241.3
34334.0,140462.0,2065864.6
34334.0,113894.0,1075448.9
34334.0,586182.0,1779760.3
34334.0,302938.0,2089167.8
34334.0,937987.0,1902197.6
34334.0,888437.0,126028.8
34334.0,503625.0,1767593.8
34334.0,770794.0,1898376.1000000003
34334.0,565030.0,1151089.4
34334.0,857886.0,1577038.8
34334.0,221173.0,2076661.8000000005
34334.0,210299.0,1157639.6
34334.0,744005.0,1304684.2
34334.0,834886.0,2009804.0
34334.0,232351.0,1519720.4
34334.0,962466.0,1662588.4
34334.0,174230.0,2766627.5
34334.0,178745.0,1157501.2
34334.0,637915.0,1541504.2
34334.0,510078.0,1701566.6
34334.0,995206.0,1474984.2000000002
34334.0,674681.0,1671313.5
34334.0,642371.0,2359316.5
34334.0,252739.0,1990339.3
34334.0,927246.0,1628726.3
34334.0,258630.0,1844090.5
34334.0,639040.0,1556430.2
34334.0,783777.0,1691727.7
34334.0,561899.0,1864271.3000000005
34334.0,850776.0,1193100.8
34334.0,220982.0,3041465.4000000004
34334.0,336382.0,1946623.8000000005
34334.0,248617.0,1392210.0
34334.0,971837.0,1062266.0
34334.0,303557.0,1739357.1
34334.0,361835.0,796619.3
34334.0,119780.0,2302668.6
34334.0,979311.0,1824077.4
34334.0,460229.0,1218528.7
34334.0,308823.0,1528053.5000000002
34334.0,810819.0,1524837.6
34334.0,654714.0,1864845.9
34334.0,777265.0,1846991.1
34334.0,477879.0,1476771.3
34334.0,512212.0,1391576.7000000002
34334.0,227889.0,2054687.8
34334.0,622842.0,1273388.1
34334.0,843383.0,1398099.3
34334.0,939328.0,1679363.0
34334.0,224623.0,791913.2000000001
34334.0,631886.0,1376084.7
34334.0,558998.0,1717735.8
34334.0,469382.0,2310564.7
34334.0,989877.0,1618353.5
34334.0,822692.0,2328176.7
34334.0,494377.0,706526.5
34334.0,710516.0,2072620.1
34334.0,528620.0,2565282.7
34334.0,251350.0,2394798.4
34334.0,861277.0,1591575.8
34334.0,312623.0,2286008.7
34334.0,762943.0,1777687.9999999998
34334.0,497790.0,1936033.7
34334.0,434875.0,1655923.9
34334.0,322066.0,1656426.2000000002
16361.0,724091.0,1874530.2
16361.0,758278.0,1672179.7
16361.0,200444.0,1731899.3000000005
16361.0,211599.0,1685656.5000000002
16361.0,343070.0,1859723.5
16361.0,745982.0,2251817.7
16361.0,651411.0,1420616.7
16361.0,902050.0,1869894.4
16361.0,235564.0,2017474.8000000005
16361.0,100709.0,1937570.4
16361.0,210626.0,2022396.6
16361.0,752560.0,2301073.4
16361.0,720428.0,1094858.2000000002
16361.0,429633.0,1283824.4
16361.0,254548.0,1892523.8
16361.0,493349.0,2241124.1
16361.0,575470.0,2036812.4
16361.0,528310.0,1824384.9
16361.0,490524.0,2831497.6
16361.0,679581.0,1727943.5
16361.0,534308.0,1723830.9999999998
16361.0,609560.0,1466459.6
16361.0,840276.0,1332196.6
16361.0,744653.0,2012414.5
16361.0,760107.0,2113705.1
16361.0,416299.0,2037352.0
16361.0,960957.0,2071105.4
16361.0,212703.0,1524590.3
16361.0,516636.0,2506221.7
16361.0,426812.0,1731451.4
16361.0,306477.0,1966231.5
16361.0,144425.0,2457614.8000000003
16361.0,685470.0,2082132.8
16361.0,446803.0,2267538.5
16361.0,577970.0,2269563.100000001
16361.0,125437.0,1726328.7
16361.0,314476.0,2029404.0
16361.0,760439.0,1118363.1
16361.0,607763.0,2185811.3
16361.0,525832.0,1611908.4999999998
16361.0,540841.0,2003571.1
16361.0,432948.0,2276971.6
16361.0,392157.0,1643108.4
16361.0,296865.0,2047304.7
16361.0,319737.0,1449037.6
16361.0,336874.0,1669644.1999999995
16361.0,893254.0,1723351.7000000002
16361.0,295333.0,1382376.5
16361.0,796321.0,2678321.3000000003
16361.0,984776.0,872566.8
16361.0,485005.0,2179390.3
16361.0,660666.0,2345033.0
16361.0,101398.0,2182524.9
16361.0,838011.0,1443407.9
16361.0,667644.0,1510553.8000000005
16361.0,529288.0,1132209.4
16361.0,954935.0,1563698.4
16361.0,222816.0,1767967.1
16361.0,557224.0,2159157.1
16361.0,263246.0,1423407.2
16361.0,569850.0,1031718.3
16361.0,606366.0,2122080.5
16361.0,574078.0,2154129.8000000003
16361.0,140462.0,2065901.4
16361.0,113894.0,1075460.3
16361.0,586182.0,1779708.7
16361.0,964769.0,2061703.1
16361.0,207193.0,1923965.0
16361.0,937987.0,1902287.4
16361.0,888437.0,126006.0
16361.0,770794.0,1898295.7
16361.0,469861.0,2164670.0
16361.0,565030.0,1151147.8
16361.0,362040.0,1548439.5000000002
16361.0,221173.0,2076667.8000000005
16361.0,970628.0,1868180.4
16361.0,906001.0,1116121.0
16361.0,210299.0,1157711.6
16361.0,583899.0,1551483.0
16361.0,232351.0,1519692.2
16361.0,817361.0,920555.2
16361.0,659540.0,913971.2
16361.0,441432.0,1176644.3
16361.0,637915.0,1541488.8
16361.0,555335.0,1629195.2000000002
16361.0,601833.0,1840340.3
16361.0,238840.0,2644578.9000000004
16361.0,995206.0,1474939.6
16361.0,543201.0,1786315.1
16361.0,927246.0,1628750.3
16361.0,783777.0,1691802.3
16361.0,656297.0,1432103.1000000003
16361.0,762800.0,1973622.5
16361.0,850776.0,1193084.4
16361.0,220982.0,3041386.4000000004
16361.0,122556.0,1522657.7
16361.0,706252.0,1612381.2000000002
16361.0,971837.0,1062226.8
16361.0,303557.0,1739383.3
16361.0,103110.0,1641634.3
16361.0,532435.0,1265995.1
16361.0,176635.0,2501019.7
16361.0,865028.0,1653201.3
16361.0,963772.0,2437790.2
16361.0,654714.0,1864817.7
16361.0,477879.0,1476796.9
16361.0,227889.0,2054708.0
16361.0,622842.0,1273485.9
16361.0,843383.0,1398114.9
16361.0,224623.0,791917.6000000001
16361.0,653439.0,1100778.0
16361.0,469382.0,2310609.5000000005
16361.0,990784.0,1811455.8000000005
16361.0,989877.0,1618280.9
16361.0,494377.0,706478.7000000001
16361.0,817444.0,1865437.3
16361.0,799930.0,2114477.4000000004
16361.0,119542.0,2345392.0
16361.0,528620.0,2565331.7
16361.0,641933.0,1457217.7000000002
16361.0,140931.0,1785436.7000000002
16361.0,714545.0,1942406.0
16361.0,312623.0,2286022.3000000003
16361.0,869039.0,1606237.2000000002
16361.0,354749.0,2564829.8000000003
16361.0,762943.0,1777772.6
16361.0,322066.0,1656379.8000000005
22498.0,795077.0,1739866.6
22498.0,497006.0,1082536.2999999998
22498.0,526348.0,2014497.4
22498.0,597427.0,1967363.7
22498.0,886904.0,1791729.6
22498.0,675354.0,2233070.6
22498.0,366459.0,2079063.0
22498.0,289643.0,1788471.0
22498.0,141878.0,1760044.1
22498.0,879445.0,2245770.5
22498.0,521470.0,2155441.0000000005
22498.0,755491.0,1531110.5000000002
22498.0,863134.0,2035306.7
22498.0,403787.0,2046172.5
22498.0,319750.0,2355486.4000000004
22498.0,348482.0,1929799.1
22498.0,652237.0,1766586.7000000002
22498.0,699009.0,1908150.0
22498.0,501994.0,1558058.4
22498.0,656735.0,1711015.5000000002
22498.0,264597.0,1555590.7000000002
22498.0,656291.0,2096738.4
22498.0,953274.0,1662812.4
22498.0,380451.0,2063888.4
22498.0,319687.0,1316970.1
22498.0,611305.0,625271.2000000001
22498.0,936348.0,1751120.6
22498.0,350242.0,2154490.6
22498.0,581055.0,1694409.6
22498.0,770547.0,2372804.9
22498.0,515292.0,2063758.6
22498.0,756306.0,1916291.8000000005
22498.0,428313.0,1900258.2
22498.0,542426.0,1864382.0
22498.0,922105.0,1625614.0
22498.0,437704.0,1757816.6
22498.0,666554.0,2398485.0
22498.0,322940.0,2458899.1
22498.0,213981.0,2418632.8000000003
22498.0,111557.0,2189448.7
22498.0,213251.0,2143040.3
22498.0,912071.0,1832214.3
22498.0,696679.0,1381535.7000000002
22498.0,194434.0,2330495.9
22498.0,988884.0,1188636.2000000002
22498.0,290537.0,1710831.1
22498.0,517470.0,1541520.7
22498.0,771377.0,1626082.2999999998
22498.0,218555.0,1383608.4
22498.0,892297.0,1938976.1
22498.0,208142.0,1971468.2
22498.0,967591.0,1424288.7
22498.0,780836.0,1537041.6
22498.0,140212.0,1709611.3000000005
22498.0,356090.0,1789016.9
22498.0,438896.0,1516599.7000000002
22498.0,166843.0,1757386.8
22498.0,443739.0,1680356.5
22498.0,708001.0,1562325.7
22498.0,923598.0,2011636.8
22498.0,242613.0,1654197.8
22498.0,456445.0,1764245.0000000002
22498.0,951463.0,2250215.2
22498.0,334461.0,1350027.7
22498.0,552189.0,1239823.1
22498.0,401975.0,2204125.4000000004
22498.0,996173.0,1256123.6
22498.0,186493.0,1865434.9
22498.0,427420.0,1762181.9
22498.0,151167.0,1757832.7000000002
22498.0,517943.0,2919736.0
22498.0,729846.0,2077827.6
22498.0,540379.0,2033473.6
22498.0,164839.0,1228037.4
22498.0,794579.0,1465789.4
22498.0,442183.0,2270231.2
22498.0,688762.0,1753157.2
22498.0,407446.0,2008584.2
22498.0,599472.0,2320628.5
22498.0,460083.0,2128257.7
22498.0,168019.0,2238635.5
22498.0,668363.0,1257802.8000000005
22498.0,359359.0,1934477.2
22498.0,680244.0,1825779.2
22498.0,857698.0,2327817.6
22498.0,312304.0,1504369.7000000002
22498.0,105601.0,2142188.9
22498.0,941507.0,1174817.2000000002
22498.0,893201.0,1633849.6
22498.0,457293.0,1702568.8
22498.0,701174.0,1876870.8000000005
22498.0,556275.0,911752.2
22498.0,814596.0,1202325.8000000005
22498.0,273270.0,1520376.9
22498.0,734628.0,1682058.8
22498.0,627056.0,1422981.4
22498.0,392436.0,1621089.5000000002
22498.0,907959.0,1979404.3
22498.0,591885.0,2751481.7
22498.0,465855.0,736067.5
22498.0,784794.0,1264897.4
22498.0,478689.0,1757732.5000000002
22498.0,933935.0,1338664.9
22498.0,482589.0,1991088.6
22498.0,937990.0,1695494.0000000002
22498.0,887232.0,1325478.0000000002
22498.0,787250.0,2023126.2
22498.0,701793.0,1372700.7000000002
22498.0,355161.0,1341132.3000000005
22498.0,820824.0,2036725.0000000005
22498.0,864011.0,1825081.7
22498.0,911579.0,2695419.5
22498.0,451682.0,1726557.5000000002
22498.0,218808.0,2533974.5000000005
22498.0,716100.0,1827894.8
22498.0,252666.0,1408242.2000000002
22498.0,762515.0,2141576.1
22498.0,797689.0,1813478.6
22498.0,346542.0,1931472.4
22498.0,528236.0,2088285.8
22498.0,739602.0,2431687.1
57203.0,913584.0,1231877.0
57203.0,400825.0,1276217.8
57203.0,240004.0,1831248.6
57203.0,518681.0,1641513.8
57203.0,513736.0,2182057.2
57203.0,335826.0,1618138.4
57203.0,312169.0,1732618.7
57203.0,393253.0,2155073.5
57203.0,250563.0,703599.6000000001
57203.0,751643.0,1032793.4
57203.0,278242.0,1935393.3
57203.0,933877.0,1906057.9
57203.0,449381.0,1937030.7
57203.0,925492.0,1539535.6
57203.0,131666.0,2347880.9000000004
57203.0,113168.0,1926108.8
57203.0,588457.0,2261620.8
57203.0,160838.0,1730468.0
57203.0,118801.0,1409196.5
57203.0,594537.0,1635115.4000000004
57203.0,192028.0,2054961.6000000003
57203.0,925912.0,2036889.2
57203.0,246518.0,2461652.9
57203.0,642422.0,1532794.0000000002
57203.0,122004.0,1853936.2
57203.0,386236.0,820783.3000000002
57203.0,970175.0,1763910.4
57203.0,894159.0,1269628.5000000002
57203.0,682664.0,1136518.8000000005
57203.0,175320.0,1786612.8000000005
57203.0,930516.0,1307373.6
57203.0,561789.0,1751529.8
57203.0,478167.0,1646574.8
57203.0,409734.0,1853987.1000000003
57203.0,630204.0,1145572.3000000005
57203.0,362743.0,2006641.2
57203.0,167941.0,2418320.5000000005
57203.0,647660.0,1530782.1
57203.0,730244.0,1462124.7000000002
57203.0,411684.0,1795319.2
57203.0,977939.0,1373867.8000000005
57203.0,804016.0,1548658.4
57203.0,489400.0,2054276.4
57203.0,480042.0,1878376.3
57203.0,543397.0,1615711.8
57203.0,404418.0,1424991.6000000003
57203.0,103473.0,1226299.0000000002
57203.0,708330.0,2048972.1000000003
57203.0,672692.0,656512.5
57203.0,356481.0,1980909.0
57203.0,507369.0,2471141.7
57203.0,782685.0,1459269.0
57203.0,998162.0,1804130.7000000004
57203.0,270371.0,2036175.1000000003
57203.0,508393.0,1580140.5000000002
57203.0,480505.0,1466145.9
57203.0,855554.0,2595293.8
57203.0,194982.0,1798678.4
57203.0,782038.0,1972675.4
57203.0,601878.0,1067340.4
57203.0,557188.0,1979591.4
57203.0,481844.0,1989628.5
57203.0,544561.0,2374391.4000000004
57203.0,157901.0,2064581.8
57203.0,523595.0,1915166.2
57203.0,589187.0,1002485.0
57203.0,803187.0,2237751.9
57203.0,455253.0,1590720.1
57203.0,638422.0,1565490.0
57203.0,733313.0,1745437.8000000005
57203.0,890764.0,654412.5
57203.0,520803.0,2089815.0
57203.0,354947.0,1950181.5
57203.0,628209.0,1907277.1
57203.0,433174.0,1834041.2
57203.0,605140.0,1546899.9
57203.0,486384.0,1500951.9
57203.0,584162.0,2708105.5000000005
57203.0,398797.0,1566481.6
57203.0,318118.0,2392270.6
57203.0,933224.0,1477949.5
57203.0,829646.0,2032394.3
57203.0,143953.0,1801608.2
57203.0,282032.0,1949860.5
57203.0,983075.0,2419723.0
57203.0,128529.0,2717753.8000000007
57203.0,755854.0,2301602.7
57203.0,839890.0,1636652.7
57203.0,546694.0,1729648.4
57203.0,113687.0,1935324.4
57203.0,171002.0,1499003.1
57203.0,901406.0,2007781.4
57203.0,888490.0,2461068.5000000005
57203.0,415428.0,1772758.2
57203.0,356106.0,845251.1000000001
57203.0,768837.0,1619624.3000000005
57203.0,266362.0,2465747.5
57203.0,800479.0,2086457.3
57203.0,967290.0,2020391.9
57203.0,133310.0,2524730.8
57203.0,392302.0,2115180.7
57203.0,106345.0,1824122.1
57203.0,430982.0,2437039.4
57203.0,956026.0,1760014.3
57203.0,103582.0,2174166.7
57203.0,988708.0,1426200.5
57203.0,160800.0,1378729.1
57203.0,236549.0,1701838.9
57203.0,619598.0,1910636.0
57203.0,472234.0,1837627.1
57203.0,864645.0,2417120.2
57203.0,608711.0,1496695.7
57203.0,413287.0,1725632.5
57203.0,310234.0,1274656.3
57203.0,669955.0,1693884.7000000002
57203.0,972993.0,1683388.7000000002
57203.0,917491.0,1586486.8
57203.0,185588.0,1957213.7
57203.0,861498.0,1732914.0
57203.0,139238.0,1770554.6
57203.0,844632.0,1261450.7
57203.0,846757.0,2199258.3000000003
57203.0,449055.0,1979385.1
57203.0,345626.0,1929882.0
47474.0,758745.0,1516128.2
47474.0,293260.0,1348098.9
47474.0,795077.0,1739898.8
47474.0,526348.0,2014509.2
47474.0,108173.0,1626810.5
47474.0,153932.0,1503974.6
47474.0,886904.0,1791770.0
47474.0,513454.0,1995111.0
47474.0,691558.0,1712857.1
47474.0,879445.0,2245727.1
47474.0,993202.0,2259994.2
47474.0,841920.0,1500954.2000000002
47474.0,426882.0,2453972.4
47474.0,755491.0,1531087.9
47474.0,753160.0,1262947.9
47474.0,403787.0,2046129.5
47474.0,233455.0,1593999.7
47474.0,348482.0,1929804.9
47474.0,652237.0,1766599.5000000002
47474.0,656735.0,1711052.7
47474.0,136043.0,1424174.4
47474.0,656291.0,2096800.4
47474.0,797156.0,1976012.2
47474.0,611305.0,625281.0
47474.0,936348.0,1751116.0
47474.0,995964.0,1720138.8000000005
47474.0,478052.0,2079241.9
47474.0,581055.0,1694369.4
47474.0,179713.0,1628977.3000000005
47474.0,818164.0,2153256.1
47474.0,148344.0,1244698.5000000002
47474.0,283904.0,1790231.0000000002
47474.0,996371.0,2011887.3
47474.0,756306.0,1916356.6
47474.0,542426.0,1864389.0
47474.0,131715.0,1209109.0000000002
47474.0,721540.0,1803045.2
47474.0,922105.0,1625561.6
47474.0,152769.0,1528725.8
47474.0,437704.0,1757871.6
47474.0,455352.0,1539522.5
47474.0,322940.0,2458878.3000000003
47474.0,742719.0,1965453.2
47474.0,204720.0,1993395.1
47474.0,111557.0,2189402.5
47474.0,818498.0,2103992.2
47474.0,486906.0,1873834.4
47474.0,696679.0,1381514.9
47474.0,680377.0,1583537.2999999998
47474.0,194434.0,2330466.7
47474.0,954973.0,1269410.0
47474.0,290537.0,1710795.1
47474.0,479776.0,2150423.3000000003
47474.0,771377.0,1626129.2999999998
47474.0,218555.0,1383570.8
47474.0,208142.0,1971512.6000000003
47474.0,679142.0,1709352.7000000002
47474.0,967591.0,1424320.1
47474.0,780836.0,1537085.6
47474.0,356090.0,1789018.3
47474.0,438896.0,1516594.9
47474.0,166843.0,1757432.8
47474.0,344283.0,1698155.3
47474.0,243965.0,1688856.2000000002
47474.0,242613.0,1654189.4
47474.0,456445.0,1764295.8000000005
47474.0,334461.0,1349978.2999999998
47474.0,393026.0,1724297.5000000002
47474.0,401975.0,2204100.600000001
47474.0,521049.0,2147344.3000000003
47474.0,385731.0,1101719.2
47474.0,517943.0,2919718.6
47474.0,540379.0,2033470.4
47474.0,164839.0,1228040.4
47474.0,794579.0,1465741.0000000002
47474.0,442183.0,2270224.4000000004
47474.0,688762.0,1753173.2
47474.0,111108.0,1120474.4
47474.0,168019.0,2238580.9
47474.0,668363.0,1257801.0000000002
47474.0,359359.0,1934412.6
47474.0,738790.0,2106740.8000000003
